NaiveBayes	tomcat-2-2011-study1And2	0.33
NaiveBayes	tomcat-2-2012-study1And2	0.29
SimpleLogistic	ant-1-2006-study1And2	0.07
SimpleLogistic	ant-1-2007-study1And2	0.22
SimpleLogistic	ant-1-2008-study1And2	0.48
SimpleLogistic	ant-1-2009-study1And2	0.38
SimpleLogistic	ant-1-2010-study1And2	0.47
SimpleLogistic	ant-1-2011-study1And2	0
SimpleLogistic	ant-1-2012-study1And2	0.32
SimpleLogistic	ant-2-2006-study1And2	0.16
SimpleLogistic	ant-2-2007-study1And2	0.21
SimpleLogistic	ant-2-2008-study1And2	0.07
SimpleLogistic	ant-2-2009-study1And2	0.42
SimpleLogistic	ant-2-2010-study1And2	0.52
SimpleLogistic	ant-2-2011-study1And2	0.07
SimpleLogistic	ant-2-2012-study1And2	0.08
SimpleLogistic	camel-1-2008-study1And2	0.29
SimpleLogistic	camel-1-2009-study1And2	0.44
SimpleLogistic	camel-1-2010-study1And2	0.36
SimpleLogistic	camel-1-2011-study1And2	0.33
SimpleLogistic	camel-1-2012-study1And2	0.41
SimpleLogistic	camel-2-2008-study1And2	0
SimpleLogistic	camel-2-2009-study1And2	0.31
SimpleLogistic	camel-2-2010-study1And2	0.55
SimpleLogistic	camel-2-2011-study1And2	0.43
SimpleLogistic	camel-2-2012-study1And2	0.37
SimpleLogistic	cassandra-1-2010-study1And2	0.5
SimpleLogistic	cassandra-1-2011-study1And2	0.46
SimpleLogistic	cassandra-1-2012-study1And2	0.34
SimpleLogistic	cassandra-2-2010-study1And2	0.33
SimpleLogistic	cassandra-2-2011-study1And2	0.5
SimpleLogistic	cassandra-2-2012-study1And2	0.13
SimpleLogistic	cxf-1-2006-study1And2	0.88
SimpleLogistic	cxf-1-2007-study1And2	0.29
SimpleLogistic	cxf-1-2008-study1And2	0.46
SimpleLogistic	cxf-1-2009-study1And2	0.3
SimpleLogistic	cxf-1-2010-study1And2	0.33
SimpleLogistic	cxf-1-2011-study1And2	0.45
SimpleLogistic	cxf-1-2012-study1And2	0.43
SimpleLogistic	cxf-2-2006-study1And2	0.42
SimpleLogistic	cxf-2-2007-study1And2	0.32
SimpleLogistic	cxf-2-2008-study1And2	0.45
SimpleLogistic	cxf-2-2009-study1And2	0.28
SimpleLogistic	cxf-2-2010-study1And2	0.42
SimpleLogistic	cxf-2-2011-study1And2	0.42
SimpleLogistic	cxf-2-2012-study1And2	0.43
SimpleLogistic	derby-1-2006-study1And2	0
SimpleLogistic	derby-1-2007-study1And2	0.32
SimpleLogistic	derby-1-2008-study1And2	0.31
SimpleLogistic	derby-1-2009-study1And2	0.26
SimpleLogistic	derby-1-2010-study1And2	0.4
SimpleLogistic	derby-1-2011-study1And2	0.31
SimpleLogistic	derby-1-2012-study1And2	0.12
SimpleLogistic	derby-2-2006-study1And2	0.12
SimpleLogistic	derby-2-2007-study1And2	0.41
SimpleLogistic	derby-2-2008-study1And2	0.3
SimpleLogistic	derby-2-2009-study1And2	0.24
SimpleLogistic	derby-2-2010-study1And2	0.24
SimpleLogistic	derby-2-2011-study1And2	0.18
SimpleLogistic	derby-2-2012-study1And2	0.06
SimpleLogistic	hadoop-1-2009-study1And2	0.26
SimpleLogistic	hadoop-1-2010-study1And2	0.4
SimpleLogistic	hadoop-1-2011-study1And2	0.95
SimpleLogistic	hadoop-1-2012-study1And2	0.47
SimpleLogistic	hadoop-2-2009-study1And2	0.26
SimpleLogistic	hadoop-2-2010-study1And2	0
SimpleLogistic	hadoop-2-2011-study1And2	0.38
SimpleLogistic	hadoop-2-2012-study1And2	0.39
SimpleLogistic	httpd-1-2005-study1And2	0.4
SimpleLogistic	httpd-1-2006-study1And2	0
SimpleLogistic	httpd-1-2008-study1And2	0.13
SimpleLogistic	httpd-1-2009-study1And2	0.24
SimpleLogistic	httpd-1-2010-study1And2	0
SimpleLogistic	httpd-1-2011-study1And2	0
SimpleLogistic	httpd-1-2012-study1And2	0.34
SimpleLogistic	httpd-2-2005-study1And2	0
SimpleLogistic	httpd-2-2006-study1And2	0.19
SimpleLogistic	httpd-2-2007-study1And2	0.04
SimpleLogistic	httpd-2-2008-study1And2	0.06
SimpleLogistic	httpd-2-2009-study1And2	0.11
SimpleLogistic	httpd-2-2010-study1And2	0.3
SimpleLogistic	httpd-2-2011-study1And2	0
SimpleLogistic	httpd-2-2012-study1And2	0.48
SimpleLogistic	jmeter-1-2003-study1And2	0.37
SimpleLogistic	jmeter-1-2004-study1And2	0.3
SimpleLogistic	jmeter-1-2005-study1And2	0
SimpleLogistic	jmeter-1-2006-study1And2	0.4
SimpleLogistic	jmeter-1-2007-study1And2	0.32
SimpleLogistic	jmeter-1-2008-study1And2	0.09
SimpleLogistic	jmeter-1-2009-study1And2	0
SimpleLogistic	jmeter-1-2010-study1And2	0.23
SimpleLogistic	jmeter-1-2011-study1And2	0
SimpleLogistic	jmeter-1-2012-study1And2	0.28
SimpleLogistic	jmeter-2-2003-study1And2	0
SimpleLogistic	jmeter-2-2004-study1And2	0.05
SimpleLogistic	jmeter-2-2005-study1And2	0.34
SimpleLogistic	jmeter-2-2006-study1And2	0
SimpleLogistic	jmeter-2-2007-study1And2	0.14
SimpleLogistic	jmeter-2-2008-study1And2	0.2
SimpleLogistic	jmeter-2-2009-study1And2	0.02
SimpleLogistic	jmeter-2-2010-study1And2	0.32
SimpleLogistic	jmeter-2-2011-study1And2	0.19
SimpleLogistic	jmeter-2-2012-study1And2	0.25
SimpleLogistic	mahout-1-2010-study1And2	0.29
SimpleLogistic	mahout-1-2011-study1And2	0.28
SimpleLogistic	mahout-1-2012-study1And2	0.29
SimpleLogistic	mahout-2-2010-study1And2	0.03
SimpleLogistic	mahout-2-2011-study1And2	0.22
SimpleLogistic	mahout-2-2012-study1And2	0
SimpleLogistic	maven2-1-2006-study1And2	0.62
SimpleLogistic	maven2-1-2007-study1And2	0.52
SimpleLogistic	maven2-1-2008-study1And2	0.67
SimpleLogistic	maven2-1-2009-study1And2	0.56
SimpleLogistic	maven2-2-2006-study1And2	0.86
SimpleLogistic	maven2-2-2007-study1And2	0.4
SimpleLogistic	maven2-2-2008-study1And2	0.61
SimpleLogistic	maven2-2-2009-study1And2	0
SimpleLogistic	openjpa-1-2007-study1And2	0.37
SimpleLogistic	openjpa-1-2008-study1And2	0.46
SimpleLogistic	openjpa-1-2009-study1And2	0.47
SimpleLogistic	openjpa-1-2010-study1And2	0.33
SimpleLogistic	openjpa-1-2011-study1And2	0.34
SimpleLogistic	openjpa-1-2012-study1And2	0.21
SimpleLogistic	openjpa-2-2007-study1And2	0.39
SimpleLogistic	openjpa-2-2008-study1And2	0.19
SimpleLogistic	openjpa-2-2009-study1And2	0.36
SimpleLogistic	openjpa-2-2010-study1And2	0.28
SimpleLogistic	openjpa-2-2011-study1And2	0.32
SimpleLogistic	openjpa-2-2012-study1And2	0.39
SimpleLogistic	solr-1-2007-study1And2	0.2
SimpleLogistic	solr-1-2008-study1And2	0.38
SimpleLogistic	solr-1-2009-study1And2	0.07
SimpleLogistic	solr-1-2010-study1And2	0
SimpleLogistic	solr-2-2007-study1And2	0.3
SimpleLogistic	solr-2-2008-study1And2	0.33
SimpleLogistic	solr-2-2009-study1And2	0.9
SimpleLogistic	tomcat-1-2006-study1And2	0.18
SimpleLogistic	tomcat-1-2007-study1And2	0.37
SimpleLogistic	tomcat-1-2008-study1And2	0.39
SimpleLogistic	tomcat-1-2009-study1And2	0
SimpleLogistic	tomcat-1-2010-study1And2	0.32
SimpleLogistic	tomcat-1-2011-study1And2	0.75
SimpleLogistic	tomcat-1-2012-study1And2	0.13
SimpleLogistic	tomcat-2-2006-study1And2	0.34
SimpleLogistic	tomcat-2-2007-study1And2	0.17
SimpleLogistic	tomcat-2-2008-study1And2	0.26
SimpleLogistic	tomcat-2-2009-study1And2	0.34
SimpleLogistic	tomcat-2-2010-study1And2	0.29
SimpleLogistic	tomcat-2-2011-study1And2	0.36
SimpleLogistic	tomcat-2-2012-study1And2	0.28
SMO	ant-1-2006-study1And2	0
SMO	ant-1-2007-study1And2	0.21
SMO	ant-1-2008-study1And2	0.53
SMO	ant-1-2009-study1And2	0.35
SMO	ant-1-2010-study1And2	0.47
SMO	ant-1-2011-study1And2	0
SMO	ant-1-2012-study1And2	0.29
SMO	ant-2-2006-study1And2	0
SMO	ant-2-2007-study1And2	0
SMO	ant-2-2008-study1And2	0
SMO	ant-2-2009-study1And2	0.41
SMO	ant-2-2010-study1And2	0.33
SMO	ant-2-2011-study1And2	0
SMO	ant-2-2012-study1And2	0
SMO	camel-1-2008-study1And2	0.19
SMO	camel-1-2009-study1And2	0.4
SMO	camel-1-2010-study1And2	0.35
SMO	camel-1-2011-study1And2	0.31
SMO	camel-1-2012-study1And2	0.38
SMO	camel-2-2008-study1And2	0
SMO	camel-2-2009-study1And2	0.31
SMO	camel-2-2010-study1And2	0.55
SMO	camel-2-2011-study1And2	0.4
SMO	camel-2-2012-study1And2	0.32
SMO	cassandra-1-2010-study1And2	0
SMO	cassandra-1-2011-study1And2	0.33
SMO	cassandra-1-2012-study1And2	0.35
SMO	cassandra-2-2010-study1And2	0
SMO	cassandra-2-2011-study1And2	0
SMO	cassandra-2-2012-study1And2	0
SMO	cxf-1-2006-study1And2	0.88
SMO	cxf-1-2007-study1And2	0.23
SMO	cxf-1-2008-study1And2	0.45
SMO	cxf-1-2009-study1And2	0.3
SMO	cxf-1-2010-study1And2	0.27
SMO	cxf-1-2011-study1And2	0.46
SMO	cxf-1-2012-study1And2	0.39
SMO	cxf-2-2006-study1And2	0.34
SMO	cxf-2-2007-study1And2	0.32
SMO	cxf-2-2008-study1And2	0.42
SMO	cxf-2-2009-study1And2	0.23
SMO	cxf-2-2010-study1And2	0.43
SMO	cxf-2-2011-study1And2	0.43
SMO	cxf-2-2012-study1And2	0.43
SMO	derby-1-2006-study1And2	0
SMO	derby-1-2007-study1And2	0.23
SMO	derby-1-2008-study1And2	0.24
SMO	derby-1-2009-study1And2	0.15
SMO	derby-1-2010-study1And2	0.37
SMO	derby-1-2011-study1And2	0.27
SMO	derby-1-2012-study1And2	0.09
SMO	derby-2-2006-study1And2	0
SMO	derby-2-2007-study1And2	0.38
SMO	derby-2-2008-study1And2	0.3
SMO	derby-2-2009-study1And2	0.16
SMO	derby-2-2010-study1And2	0.25
SMO	derby-2-2011-study1And2	0.2
SMO	derby-2-2012-study1And2	0
SMO	hadoop-1-2009-study1And2	0.27
SMO	hadoop-1-2010-study1And2	0.35
SMO	hadoop-1-2011-study1And2	0.5
SMO	hadoop-1-2012-study1And2	0.42
SMO	hadoop-2-2009-study1And2	0.02
SMO	hadoop-2-2010-study1And2	0
SMO	hadoop-2-2011-study1And2	0.27
SMO	hadoop-2-2012-study1And2	0.33
SMO	httpd-1-2005-study1And2	0.26
SMO	httpd-1-2006-study1And2	0
SMO	httpd-1-2008-study1And2	0.01
SMO	httpd-1-2009-study1And2	0.21
SMO	httpd-1-2010-study1And2	0
SMO	httpd-1-2011-study1And2	0
SMO	httpd-1-2012-study1And2	0.28
SMO	httpd-2-2005-study1And2	0
SMO	httpd-2-2006-study1And2	0
SMO	httpd-2-2007-study1And2	0
SMO	httpd-2-2008-study1And2	0.14
SMO	httpd-2-2009-study1And2	0.07
SMO	httpd-2-2010-study1And2	0.23
SMO	httpd-2-2011-study1And2	0
SMO	httpd-2-2012-study1And2	0.44
SMO	jmeter-1-2003-study1And2	0.03
SMO	jmeter-1-2004-study1And2	0.18
SMO	jmeter-1-2005-study1And2	0
SMO	jmeter-1-2006-study1And2	0.17
SMO	jmeter-1-2007-study1And2	0.21
SMO	jmeter-1-2008-study1And2	0
SMO	jmeter-1-2009-study1And2	0
SMO	jmeter-1-2010-study1And2	0.19
SMO	jmeter-1-2011-study1And2	0
SMO	jmeter-1-2012-study1And2	0
SMO	jmeter-2-2003-study1And2	0
SMO	jmeter-2-2004-study1And2	0.12
SMO	jmeter-2-2005-study1And2	0.28
SMO	jmeter-2-2006-study1And2	0
SMO	jmeter-2-2007-study1And2	0
SMO	jmeter-2-2008-study1And2	0.08
SMO	jmeter-2-2009-study1And2	0
SMO	jmeter-2-2010-study1And2	0.15
SMO	jmeter-2-2011-study1And2	0.08
SMO	jmeter-2-2012-study1And2	0.09
SMO	mahout-1-2010-study1And2	0.28
SMO	mahout-1-2011-study1And2	0.27
SMO	mahout-1-2012-study1And2	0.29
SMO	mahout-2-2010-study1And2	0
SMO	mahout-2-2011-study1And2	0.23
SMO	mahout-2-2012-study1And2	0
SMO	maven2-1-2006-study1And2	0.55
SMO	maven2-1-2007-study1And2	0.52
SMO	maven2-1-2008-study1And2	0.63
SMO	maven2-1-2009-study1And2	0.57
SMO	maven2-2-2006-study1And2	0.85
SMO	maven2-2-2007-study1And2	0.28
SMO	maven2-2-2008-study1And2	0.64
SMO	maven2-2-2009-study1And2	0
SMO	openjpa-1-2007-study1And2	0.29
SMO	openjpa-1-2008-study1And2	0.43
SMO	openjpa-1-2009-study1And2	0.45
SMO	openjpa-1-2010-study1And2	0.26
SMO	openjpa-1-2011-study1And2	0.4
SMO	openjpa-1-2012-study1And2	0
SMO	openjpa-2-2007-study1And2	0.38
SMO	openjpa-2-2008-study1And2	0
SMO	openjpa-2-2009-study1And2	0.25
SMO	openjpa-2-2010-study1And2	0
SMO	openjpa-2-2011-study1And2	0.24
SMO	openjpa-2-2012-study1And2	0.12
SMO	solr-1-2007-study1And2	0
SMO	solr-1-2008-study1And2	0
SMO	solr-1-2009-study1And2	0
SMO	solr-1-2010-study1And2	0
SMO	solr-2-2007-study1And2	0.21
SMO	solr-2-2008-study1And2	0.31
SMO	solr-2-2009-study1And2	0.9
SMO	tomcat-1-2006-study1And2	0
SMO	tomcat-1-2007-study1And2	0.29
SMO	tomcat-1-2008-study1And2	0.22
SMO	tomcat-1-2009-study1And2	0
SMO	tomcat-1-2010-study1And2	0
SMO	tomcat-1-2011-study1And2	0
SMO	tomcat-1-2012-study1And2	0
SMO	tomcat-2-2006-study1And2	0.27
SMO	tomcat-2-2007-study1And2	0.08
SMO	tomcat-2-2008-study1And2	0.3
SMO	tomcat-2-2009-study1And2	0.32
SMO	tomcat-2-2010-study1And2	0.3
SMO	tomcat-2-2011-study1And2	0.27
SMO	tomcat-2-2012-study1And2	0.26
